subjects	temperature	ratings_intensity	ratings_unpleasantness	regulation
29	46	16.93548387	46.77419355	-1
29	44	5.64516129	70.96774194	-1
30	45	14.91935484	57.05645161	1
30	46	18.14516129	41.73387097	1
30	47	21.37096774	42.13709677	1
30	44	6.451612903	50	1
30	48	29.43548387	36.08870968	1
30	49	45.16129032	25.60483871	1
30	46	19.35483871	44.55645161	0
30	48	29.03225806	40.12096774	0
30	49	31.4516129	36.49193548	0
30	47	12.5	45.16129032	0
30	45	6.85483871	47.17741935	0
30	44	9.677419355	45.16129032	0
30	49	26.61290323	44.35483871	-1
30	46	9.677419355	52.41935484	-1
30	48	32.25806452	39.51612903	-1
30	45	10.08064516	53.02419355	-1
30	47	25.40322581	45.36290323	-1
30	44	14.51612903	50	-1
30	48	29.43548387	35.08064516	0
30	49	38.70967742	33.46774194	0
30	44	8.870967742	52.62096774	0
30	47	41.12903226	30.44354839	0
30	45	24.59677419	40.52419355	0
30	46	12.90322581	45.56451613	0
30	47	23.38709677	41.12903226	1
30	46	25.80645161	36.49193548	1
30	44	10.08064516	47.17741935	1
30	45	12.90322581	45.36290323	1
30	49	40.72580645	31.65322581	1
30	48	15.72580645	40.92741935	1
30	49	32.66129032	38.30645161	-1
30	44	9.274193548	50	-1
30	47	26.61290323	43.5483871	-1
30	45	6.451612903	51.41129032	-1
30	48	32.25806452	38.30645161	-1
30	46	30.24193548	40.72580645	-1
30	49	35.48387097	37.7016129	-1
30	47	8.870967742	50	-1
30	48	37.90322581	37.09677419	-1
30	44	7.258064516	54.03225806	-1
30	46	17.74193548	46.16935484	-1
30	45	36.29032258	39.91935484	-1
30	47	14.91935484	44.15322581	1
30	45	11.69354839	46.57258065	1
30	48	31.0483871	37.09677419	1
30	44	5.64516129	50	1
30	46	31.0483871	41.93548387	1
30	49	41.93548387	34.07258065	1
30	45	8.064516129	48.58870968	0
30	47	15.72580645	44.75806452	0
30	48	32.25806452	40.32258065	0
30	49	41.53225806	34.47580645	0
30	44	5.241935484	53.42741935	0
30	46	16.93548387	47.78225806	0
31	48	11.69354839	45.16129032	-1
31	49	9.274193548	43.9516129	-1
31	45	4.032258065	48.79032258	-1
31	44	5.241935484	48.18548387	-1
31	46	7.258064516	47.78225806	-1
31	47	3.629032258	49.39516129	-1
31	44	3.225806452	48.79032258	1
31	48	13.30645161	45.36290323	1
31	46	2.419354839	47.37903226	1
31	45	7.258064516	44.35483871	1
31	49	17.74193548	40.32258065	1
31	47	8.064516129	44.95967742	1
31	45	2.419354839	50	0
31	46	2.419354839	49.59677419	0
31	48	4.435483871	48.99193548	0
31	47	4.435483871	48.79032258	0
31	44	0.806451613	50.60483871	0
31	49	10.48387097	45.56451613	0
31	48	8.064516129	44.55645161	1
31	47	8.870967742	44.35483871	1
31	45	8.064516129	45.56451613	1
31	46	9.677419355	42.74193548	1
31	49	18.14516129	36.08870968	1
31	44	7.661290323	47.58064516	1
31	45	3.629032258	51.61290323	-1
31	44	2.822580645	53.22580645	-1
31	46	2.822580645	52.82258065	-1
31	47	6.85483871	48.38709677	-1
31	48	5.64516129	45.76612903	-1
31	49	7.661290323	47.98387097	-1
31	44	1.612903226	52.21774194	0
31	47	4.435483871	49.19354839	0
31	46	2.016129032	51.81451613	0
31	48	4.838709677	46.77419355	0
31	49	10.08064516	43.5483871	0
31	45	4.032258065	51.81451613	0
31	47	4.435483871	48.58870968	0
31	45	3.225806452	52.21774194	0
31	48	6.048387097	48.58870968	0
31	46	6.048387097	50.80645161	0
31	44	4.032258065	54.23387097	0
31	49	14.11290323	40.72580645	0
31	46	0.806451613	57.66129032	-1
31	48	6.451612903	48.99193548	-1
31	45	1.612903226	56.65322581	-1
31	47	7.661290323	48.58870968	-1
31	44	3.629032258	53.83064516	-1
31	49	10.48387097	45.36290323	-1
31	48	5.241935484	47.37903226	1
31	47	4.032258065	48.99193548	1
31	44	2.016129032	48.38709677	1
31	49	14.11290323	41.73387097	1
31	45	3.629032258	47.98387097	1
31	46	7.661290323	43.5483871	1
32	46	3.225806452	61.49193548	-1
32	44	2.419354839	64.11290323	-1
32	48	6.048387097	48.38709677	-1
32	45	2.419354839	62.2983871	-1
32	49	7.258064516	48.99193548	-1
32	47	1.209677419	51.81451613	-1
32	48	4.032258065	49.7983871	0
32	49	9.677419355	48.38709677	0
32	47	4.435483871	50	0
32	44	0	50	0
32	45	2.419354839	50	0
32	46	3.225806452	50	0
32	49	32.25806452	41.33064516	1
32	44	6.85483871	47.58064516	1
32	46	8.467741935	46.37096774	1
32	48	7.661290323	47.98387097	1
32	45	4.032258065	48.79032258	1
32	47	27.41935484	39.11290323	1
32	46	2.419354839	50	1
32	44	1.209677419	51.41129032	1
32	47	5.241935484	50	1
32	45	1.209677419	53.02419355	1
32	49	31.0483871	35.68548387	1
32	48	19.35483871	43.14516129	1
32	49	8.870967742	50	0
32	45	2.016129032	53.83064516	0
32	47	4.032258065	49.59677419	0
32	46	1.612903226	50	0
32	48	10.48387097	47.78225806	0
32	44	1.612903226	50.40322581	0
32	48	4.838709677	51.41129032	-1
32	44	2.419354839	56.4516129	-1
32	46	5.241935484	54.23387097	-1
32	49	13.70967742	47.58064516	-1
32	45	3.629032258	55.64516129	-1
32	47	7.661290323	51.20967742	-1
32	45	5.64516129	50	1
32	44	4.032258065	49.7983871	1
32	49	28.62903226	40.92741935	1
32	47	12.90322581	47.58064516	1
32	46	3.225806452	50	1
32	48	20.16129032	43.34677419	1
32	44	0.806451613	53.83064516	-1
32	47	6.451612903	61.29032258	-1
32	46	2.016129032	59.27419355	-1
32	49	13.70967742	47.58064516	-1
32	48	10.08064516	48.58870968	-1
32	45	2.822580645	53.22580645	-1
32	44	4.032258065	54.23387097	0
32	45	6.451612903	53.42741935	0
32	49	26.61290323	41.93548387	0
32	47	10.48387097	46.77419355	0
32	48	12.90322581	49.19354839	0
32	46	6.048387097	50	0
33	46	11.29032258	48.58870968	0
33	45	7.258064516	52.82258065	0
33	47	11.69354839	46.16935484	0
33	48	11.29032258	46.37096774	0
33	49	11.69354839	45.76612903	0
33	44	4.032258065	50	0
33	46	23.79032258	45.36290323	1
33	47	13.30645161	48.58870968	1
33	45	5.241935484	50	1
33	49	19.35483871	40.12096774	1
33	48	16.93548387	40.52419355	1
33	44	5.64516129	46.97580645	1
33	47	5.241935484	48.38709677	-1
33	44	0	50	-1
33	48	6.048387097	45.96774194	-1
33	49	0	50	-1
33	46	0	49.39516129	-1
33	45	0	50	-1
33	47	12.90322581	52.82258065	-1
33	49	8.467741935	50.80645161	-1
33	48	0	50	-1
33	44	13.30645161	57.66129032	-1
33	46	14.91935484	56.65322581	-1
33	45	0	50	-1
33	46	0	50	1
33	47	11.29032258	45.56451613	1
33	49	22.58064516	42.94354839	1
33	44	4.032258065	50	1
33	48	8.870967742	46.57258065	1
33	45	0	50.2016129	1
33	48	17.33870968	38.10483871	0
33	46	8.467741935	45.56451613	0
33	49	24.19354839	35.08064516	0
33	45	0	50	0
33	47	12.90322581	44.15322581	0
33	44	8.870967742	52.41935484	0
33	47	0	50	-1
33	49	6.048387097	48.18548387	-1
33	48	6.85483871	53.22580645	-1
33	44	7.258064516	53.02419355	-1
33	46	11.29032258	53.83064516	-1
33	45	12.09677419	55.24193548	-1
33	49	8.064516129	43.5483871	0
33	46	7.258064516	46.16935484	0
33	47	0.403225806	50	0
33	44	0	50	0
33	48	6.85483871	45.56451613	0
33	45	3.225806452	47.78225806	0
33	46	6.451612903	47.17741935	1
33	47	8.870967742	45.96774194	1
33	45	0	50	1
33	44	0	50	1
33	48	14.91935484	43.9516129	1
33	49	8.870967742	45.16129032	1
34	45	16.93548387	41.12903226	1
34	49	45.16129032	25	1
34	44	26.20967742	37.5	1
34	46	25.40322581	37.09677419	1
34	48	37.5	27.21774194	1
34	47	35.88709677	25.2016129	1
34	49	31.0483871	28.02419355	-1
34	46	8.064516129	44.35483871	-1
34	45	8.870967742	45.16129032	-1
34	44	10.48387097	44.35483871	-1
34	48	30.24193548	35.88709677	-1
34	47	19.75806452	38.70967742	-1
34	49	36.69354839	22.58064516	0
34	47	28.62903226	31.4516129	0
34	44	8.064516129	55.84677419	0
34	46	15.32258065	50	0
34	48	34.67741935	27.82258065	0
34	45	8.467741935	52.41935484	0
34	44	3.629032258	52.82258065	0
34	46	6.451612903	50	0
34	47	28.22580645	32.86290323	0
34	49	43.5483871	26.41129032	0
34	48	32.66129032	32.25806452	0
34	45	8.064516129	42.94354839	0
34	48	23.79032258	35.88709677	-1
34	44	5.64516129	50.2016129	-1
34	47	22.17741935	38.50806452	-1
34	49	38.70967742	29.43548387	-1
34	45	9.677419355	46.97580645	-1
34	46	22.98387097	37.09677419	-1
34	48	31.4516129	27.82258065	1
34	46	22.58064516	37.7016129	1
34	47	21.37096774	40.52419355	1
34	49	39.91935484	26.20967742	1
34	45	14.11290323	41.93548387	1
34	44	7.661290323	47.98387097	1
34	46	18.9516129	45.36290323	0
34	47	27.01612903	38.30645161	0
34	49	43.5483871	30.84677419	0
34	48	36.69354839	32.25806452	0
34	45	7.661290323	50	0
34	44	5.241935484	50	0
34	46	11.29032258	45.76612903	1
34	47	22.17741935	38.30645161	1
34	45	17.33870968	41.93548387	1
34	44	15.72580645	42.33870968	1
34	49	37.09677419	32.05645161	1
34	48	41.12903226	30.24193548	1
34	49	38.70967742	32.25806452	-1
34	48	27.82258065	37.2983871	-1
34	45	5.64516129	46.16935484	-1
34	44	4.838709677	49.7983871	-1
34	46	25	38.30645161	-1
34	47	29.03225806	36.69354839	-1
35	49	69.35483871	29.83870968	0
35	48	30.64516129	37.5	0
35	45	8.870967742	44.35483871	0
35	44	6.451612903	45.36290323	0
35	47	20.56451613	35.88709677	0
35	46	16.12903226	35.88709677	0
35	48	21.77419355	37.2983871	-1
35	47	32.25806452	39.11290323	-1
35	49	39.51612903	23.58870968	-1
35	44	6.85483871	46.57258065	-1
35	46	19.35483871	40.72580645	-1
35	45	11.29032258	43.14516129	-1
35	48	37.90322581	27.41935484	1
35	46	39.51612903	29.03225806	1
35	47	43.9516129	23.99193548	1
35	44	20.56451613	37.09677419	1
35	49	39.51612903	26.41129032	1
35	45	31.0483871	33.66935484	1
35	46	12.5	42.13709677	-1
35	44	11.29032258	41.93548387	-1
35	45	10.48387097	40.72580645	-1
35	48	22.98387097	32.05645161	-1
35	47	14.91935484	39.11290323	-1
35	49	39.51612903	26.00806452	-1
35	45	10.48387097	41.12903226	0
35	49	45.96774194	30.84677419	0
35	47	45.16129032	28.02419355	0
35	44	7.661290323	45.56451613	0
35	48	39.51612903	27.62096774	0
35	46	21.37096774	39.91935484	0
35	49	46.37096774	19.95967742	1
35	47	50	24.7983871	1
35	48	44.75806452	24.59677419	1
35	44	10.08064516	44.15322581	1
35	45	31.4516129	31.0483871	1
35	46	33.06451613	29.63709677	1
35	49	39.51612903	25	1
35	47	27.41935484	31.4516129	1
35	45	0	49.7983871	1
35	46	19.75806452	37.2983871	1
35	44	5.64516129	43.5483871	1
35	48	33.87096774	33.46774194	1
35	45	11.69354839	42.74193548	0
35	47	32.66129032	29.03225806	0
35	48	42.33870968	24.39516129	0
35	46	17.74193548	37.90322581	0
35	44	4.435483871	44.55645161	0
35	49	43.5483871	21.16935484	0
35	44	4.435483871	46.77419355	-1
35	46	10.48387097	42.13709677	-1
35	48	26.61290323	32.25806452	-1
35	49	48.38709677	19.95967742	-1
35	45	6.85483871	45.96774194	-1
35	47	15.72580645	34.27419355	-1
36	44	18.9516129	41.73387097	1
36	47	22.17741935	40.32258065	1
36	48	29.43548387	34.87903226	1
36	45	23.38709677	38.50806452	1
36	49	36.69354839	29.43548387	1
36	46	33.06451613	33.87096774	1
36	44	18.14516129	49.19354839	0
36	49	27.01612903	38.10483871	0
36	46	18.9516129	41.53225806	0
36	48	29.03225806	36.29032258	0
36	45	15.72580645	41.33064516	0
36	47	22.98387097	36.08870968	0
36	45	19.75806452	50	-1
36	48	28.22580645	39.91935484	-1
36	44	21.77419355	52.62096774	-1
36	49	28.22580645	36.89516129	-1
36	46	18.14516129	39.91935484	-1
36	47	25	36.69354839	-1
36	44	9.677419355	50	0
36	45	18.9516129	44.55645161	0
36	46	14.91935484	43.5483871	0
36	49	31.0483871	31.4516129	0
36	47	21.77419355	36.29032258	0
36	48	30.24193548	33.46774194	0
36	46	10.88709677	46.77419355	1
36	47	17.74193548	41.73387097	1
36	44	12.5	43.5483871	1
36	49	31.0483871	32.66129032	1
36	45	21.37096774	39.31451613	1
36	48	28.22580645	34.27419355	1
36	45	16.12903226	50	-1
36	46	23.38709677	39.71774194	-1
36	48	38.30645161	31.85483871	-1
36	49	37.09677419	34.47580645	-1
36	47	27.82258065	37.90322581	-1
36	44	12.5	42.94354839	-1
36	45	7.661290323	49.59677419	-1
36	47	20.56451613	42.13709677	-1
36	46	27.41935484	35.68548387	-1
36	48	30.64516129	33.66935484	-1
36	49	31.4516129	38.10483871	-1
36	44	10.48387097	47.78225806	-1
36	47	19.75806452	42.54032258	1
36	45	16.53225806	42.33870968	1
36	44	13.70967742	42.33870968	1
36	49	38.70967742	32.66129032	1
36	48	28.62903226	33.66935484	1
36	46	12.90322581	39.51612903	1
36	44	18.5483871	45.56451613	0
36	47	20.56451613	38.10483871	0
36	46	20.56451613	41.33064516	0
36	48	32.25806452	35.28225806	0
36	45	12.90322581	44.55645161	0
36	49	34.27419355	34.27419355	0
37	45	3.629032258	51.61290323	-1
37	44	4.032258065	52.21774194	-1
37	49	18.5483871	43.9516129	-1
37	47	15.32258065	47.37903226	-1
37	46	6.451612903	49.59677419	-1
37	48	9.274193548	50	-1
37	44	4.838709677	50	1
37	45	3.629032258	51.61290323	1
37	46	5.64516129	50	1
37	47	12.5	48.18548387	1
37	49	22.17741935	44.15322581	1
37	48	22.98387097	42.33870968	1
37	46	6.048387097	53.42741935	0
37	45	4.838709677	55.44354839	0
37	48	34.67741935	43.75	0
37	47	22.98387097	45.76612903	0
37	44	2.822580645	53.42741935	0
37	49	42.33870968	38.91129032	0
37	47	14.91935484	48.38709677	1
37	48	18.5483871	46.97580645	1
37	49	33.06451613	37.2983871	1
37	44	0	50.80645161	1
37	46	3.629032258	50	1
37	45	6.85483871	49.59677419	1
37	44	2.419354839	53.83064516	-1
37	49	16.93548387	47.98387097	-1
37	45	0.806451613	51.61290323	-1
37	47	9.274193548	50	-1
37	48	13.30645161	47.98387097	-1
37	46	6.85483871	50	-1
37	49	37.5	38.70967742	0
37	47	10.88709677	49.39516129	0
37	45	2.822580645	51.41129032	0
37	46	3.225806452	50.80645161	0
37	48	35.08064516	42.74193548	0
37	44	0.806451613	51.20967742	0
37	45	3.629032258	51.20967742	0
37	46	1.209677419	51.00806452	0
37	47	5.241935484	50	0
37	49	10.08064516	48.38709677	0
37	44	0	50.60483871	0
37	48	18.14516129	48.79032258	0
37	45	0	50	-1
37	48	16.93548387	47.37903226	-1
37	44	0	50	-1
37	46	13.70967742	49.39516129	-1
37	49	33.46774194	46.77419355	-1
37	47	19.75806452	49.19354839	-1
37	44	8.870967742	50	1
37	47	13.70967742	46.37096774	1
37	49	44.75806452	44.55645161	1
37	45	11.69354839	49.59677419	1
37	46	12.09677419	49.7983871	1
37	48	33.46774194	41.12903226	1
38	46	5.64516129	51.00806452	-1
38	44	5.241935484	58.46774194	-1
38	48	10.48387097	45.76612903	-1
38	49	10.48387097	45.56451613	-1
38	47	9.677419355	47.17741935	-1
38	45	7.661290323	50	-1
38	48	15.72580645	46.97580645	0
38	49	16.53225806	44.15322581	0
38	46	10.88709677	45.56451613	0
38	44	6.85483871	50	0
38	47	10.88709677	45.96774194	0
38	45	10.48387097	47.37903226	0
38	49	16.12903226	44.75806452	1
38	48	12.90322581	46.77419355	1
38	46	9.677419355	46.77419355	1
38	44	6.451612903	49.19354839	1
38	47	10.08064516	46.77419355	1
38	45	8.467741935	47.78225806	1
38	48	14.11290323	46.16935484	1
38	45	6.048387097	49.39516129	1
38	44	6.85483871	49.7983871	1
38	46	8.467741935	46.97580645	1
38	49	18.5483871	45.16129032	1
38	47	13.70967742	47.37903226	1
38	48	14.51612903	45.76612903	0
38	45	14.51612903	46.57258065	0
38	49	17.74193548	41.53225806	0
38	44	8.870967742	48.38709677	0
38	47	12.90322581	43.75	0
38	46	9.274193548	44.75806452	0
38	49	13.70967742	44.15322581	-1
38	44	6.048387097	48.79032258	-1
38	46	8.870967742	47.78225806	-1
38	48	10.48387097	45.16129032	-1
38	45	8.064516129	46.97580645	-1
38	47	13.70967742	43.34677419	-1
38	44	7.661290323	47.98387097	1
38	49	19.35483871	43.34677419	1
38	47	10.08064516	44.75806452	1
38	45	5.64516129	48.79032258	1
38	48	14.51612903	44.15322581	1
38	46	5.64516129	47.78225806	1
38	47	6.85483871	45.76612903	-1
38	44	5.241935484	44.35483871	-1
38	48	10.08064516	44.15322581	-1
38	46	10.08064516	44.75806452	-1
38	49	14.51612903	43.34677419	-1
38	45	7.661290323	45.16129032	-1
38	49	17.33870968	42.13709677	0
38	45	7.661290323	49.19354839	0
38	44	5.241935484	48.99193548	0
38	47	9.274193548	47.37903226	0
38	46	5.241935484	47.37903226	0
38	48	13.70967742	43.5483871	0
39	47	28.22580645	45.36290323	0
39	46	10.08064516	47.78225806	0
39	48	32.66129032	39.31451613	0
39	44	11.69354839	55.64516129	0
39	45	18.14516129	48.18548387	0
39	49	42.33870968	27.41935484	0
39	48	42.33870968	30.04032258	1
39	44	18.5483871	60.28225806	1
39	49	44.35483871	30.24193548	1
39	46	40.32258065	35.88709677	1
39	45	17.74193548	38.30645161	1
39	47	28.62903226	32.86290323	1
39	48	33.06451613	44.15322581	-1
39	46	18.9516129	52.01612903	-1
39	47	21.37096774	44.15322581	-1
39	44	16.12903226	56.85483871	-1
39	49	41.93548387	38.30645161	-1
39	45	1.612903226	49.59677419	-1
39	44	0.806451613	50	-1
39	48	30.64516129	45.16129032	-1
39	47	26.61290323	43.9516129	-1
39	46	4.435483871	51.81451613	-1
39	49	35.88709677	44.75806452	-1
39	45	29.43548387	62.5	-1
39	47	16.93548387	47.37903226	1
39	46	24.19354839	48.18548387	1
39	45	14.11290323	56.25	1
39	44	9.677419355	59.67741935	1
39	49	43.5483871	35.28225806	1
39	48	27.82258065	36.49193548	1
39	49	37.09677419	37.2983871	0
39	47	18.9516129	41.93548387	0
39	44	14.51612903	55.44354839	0
39	46	25	43.9516129	0
39	48	37.5	35.48387097	0
39	45	13.30645161	54.63709677	0
39	44	7.661290323	54.43548387	-1
39	47	16.53225806	51.41129032	-1
39	46	25	47.58064516	-1
39	48	23.38709677	42.74193548	-1
39	49	50	28.83064516	-1
39	45	13.30645161	50	-1
39	49	33.87096774	37.7016129	0
39	47	20.96774194	42.33870968	0
39	44	10.48387097	53.22580645	0
39	46	12.90322581	51.81451613	0
39	45	9.274193548	51.41129032	0
39	48	38.70967742	33.87096774	0
39	46	14.51612903	45.76612903	1
39	47	26.20967742	32.25806452	1
39	45	26.20967742	53.42741935	1
39	49	43.14516129	36.49193548	1
39	48	37.09677419	36.89516129	1
39	44	16.12903226	51.41129032	1
40	45	4.838709677	53.22580645	1
40	46	4.838709677	49.7983871	1
40	47	12.09677419	47.58064516	1
40	48	21.77419355	43.14516129	1
40	44	4.435483871	49.7983871	1
40	49	24.59677419	43.9516129	1
40	48	12.09677419	48.38709677	-1
40	49	11.29032258	44.95967742	-1
40	44	5.64516129	52.21774194	-1
40	45	4.032258065	50	-1
40	46	10.88709677	47.58064516	-1
40	47	15.72580645	43.75	-1
40	45	4.435483871	51.00806452	0
40	46	5.64516129	48.99193548	0
40	44	0	50	0
40	49	18.14516129	38.70967742	0
40	47	13.30645161	42.74193548	0
40	48	26.61290323	43.34677419	0
40	49	22.98387097	42.94354839	0
40	44	5.64516129	50	0
40	47	11.69354839	46.77419355	0
40	46	9.274193548	47.98387097	0
40	48	19.35483871	43.5483871	0
40	45	6.048387097	49.39516129	0
40	46	5.64516129	49.7983871	-1
40	48	13.70967742	46.77419355	-1
40	45	4.435483871	50.2016129	-1
40	44	2.822580645	54.23387097	-1
40	47	18.9516129	45.96774194	-1
40	49	23.38709677	41.12903226	-1
40	46	18.5483871	48.18548387	1
40	49	23.79032258	36.69354839	1
40	48	22.98387097	43.14516129	1
40	44	4.032258065	50	1
40	47	15.72580645	47.58064516	1
40	45	4.435483871	47.17741935	1
40	49	20.56451613	40.52419355	0
40	44	4.032258065	49.39516129	0
40	46	9.274193548	47.37903226	0
40	47	10.08064516	45.56451613	0
40	48	21.37096774	40.52419355	0
40	45	3.225806452	49.7983871	0
40	48	18.14516129	44.75806452	1
40	46	9.677419355	44.35483871	1
40	49	25.80645161	39.51612903	1
40	47	9.677419355	44.75806452	1
40	44	3.225806452	49.7983871	1
40	45	5.64516129	48.79032258	1
40	47	14.91935484	45.56451613	-1
40	46	9.677419355	48.18548387	-1
40	44	3.629032258	52.41935484	-1
40	45	5.64516129	49.59677419	-1
40	49	18.9516129	44.15322581	-1
40	48	8.870967742	44.95967742	-1
41	46	12.5	58.06451613	0
41	49	35.08064516	39.71774194	0
41	44	6.85483871	50.80645161	0
41	47	22.58064516	46.57258065	0
41	48	35.48387097	40.72580645	0
41	45	12.09677419	48.79032258	0
41	49	20.56451613	45.56451613	-1
41	48	16.93548387	47.78225806	-1
41	47	4.838709677	50	-1
41	46	14.91935484	54.43548387	-1
41	44	7.661290323	56.85483871	-1
41	45	6.85483871	50	-1
41	49	31.85483871	44.55645161	1
41	46	6.85483871	50	1
41	45	1.612903226	57.66129032	1
41	44	0	50	1
41	47	16.53225806	45.16129032	1
41	48	25.40322581	41.93548387	1
41	46	5.241935484	54.63709677	-1
41	44	0	50	-1
41	49	27.82258065	45.96774194	-1
41	47	8.467741935	48.99193548	-1
41	45	0	57.25806452	-1
41	48	18.14516129	46.37096774	-1
41	47	8.870967742	46.77419355	0
41	46	3.225806452	52.82258065	0
41	49	29.03225806	39.91935484	0
41	44	6.048387097	48.99193548	0
41	48	30.24193548	40.52419355	0
41	45	5.64516129	50	0
41	49	31.85483871	40.72580645	1
41	46	2.419354839	47.78225806	1
41	44	0	50	1
41	45	2.419354839	49.19354839	1
41	47	16.53225806	45.56451613	1
41	48	16.93548387	44.55645161	1
41	46	2.016129032	50	1
41	44	2.419354839	48.99193548	1
41	49	22.17741935	42.13709677	1
41	47	6.048387097	47.78225806	1
41	48	21.37096774	40.52419355	1
41	45	1.612903226	50	1
41	46	0	50	0
41	44	0	50	0
41	48	8.870967742	48.58870968	0
41	45	2.016129032	49.19354839	0
41	49	20.56451613	42.13709677	0
41	47	0	50	0
41	49	17.33870968	43.34677419	-1
41	45	0	50	-1
41	44	5.64516129	50	-1
41	46	13.70967742	50	-1
41	48	13.30645161	47.98387097	-1
41	47	2.822580645	50	-1
